fiscal_code;final_rank;evaluation_date;is_consolidated
02551740307;8;01/07/2018;False
02551740307;8;01/07/2019;False
02551750306;5;01/07/2016;False
02551750306;6;01/07/2017;False
02551750306;8;01/07/2018;False
02551750306;8;01/07/2019;False
02552010304;7;01/07/2016;False
02552010304;7;01/07/2017;False
02552010304;8;01/07/2018;False
02552010304;8;01/07/2019;False
02552110302;1;01/07/2016;False
02552110302;1;01/07/2017;False
02552110302;1;01/07/2018;False
02552110302;1;01/07/2019;False
02552130219;6;01/07/2016;False
02552130219;6;01/07/2017;False
02552130219;6;01/07/2018;False
02552130219;6;01/07/2019;False
02552150308;4;01/07/2016;False
02552150308;5;01/07/2017;False
02552150308;5;01/07/2018;False
02552150308;5;01/07/2019;False
02552310308;7;01/07/2016;False
02552310308;6;01/07/2017;False
02552310308;6;01/07/2018;False
02552310308;6;01/07/2019;False
02552350213;7;01/07/2016;False
02552350213;8;01/07/2017;False
02552350213;8;01/07/2018;False
02552350213;8;01/07/2019;False
02552770303;5;01/07/2016;False
02552770303;5;01/07/2017;False
02552770303;5;01/07/2018;False
02552770303;5;01/07/2019;False
02552900306;8;01/07/2019;False
02552940237;5;01/07/2016;False
02552940237;7;01/07/2017;False
02552940237;6;01/07/2018;False
02552940237;6;01/07/2019;False
02553050309;8;01/07/2016;False
02553050309;8;01/07/2017;False
02553050309;8;01/07/2018;False
02553050309;8;01/07/2019;False
02553060308;1;01/07/2016;False
02553060308;1;01/07/2017;False
02553060308;1;01/07/2018;False
02553060308;1;01/07/2019;False
02553070307;1;01/07/2016;False
02553070307;1;01/07/2017;False
02553070307;1;01/07/2018;False
02553070307;1;01/07/2019;False
02553300308;1;01/07/2016;False
02553300308;1;01/07/2017;False
02553300308;1;01/07/2018;False
02553300308;1;01/07/2019;False
02553760303;8;01/07/2016;False
02553760303;7;01/07/2017;False
02553760303;7;01/07/2018;False
02553760303;7;01/07/2019;False
02554320305;1;01/07/2016;False
02554320305;1;01/07/2017;False
02554320305;1;01/07/2018;False
02554320305;1;01/07/2019;False
02554700308;1;01/07/2016;False
02554700308;1;01/07/2017;False
02554700308;1;01/07/2018;False
02554700308;1;01/07/2019;False
02555040308;8;01/07/2016;False
02555040308;8;01/07/2017;False
02555040308;8;01/07/2018;False
02555040308;7;01/07/2019;False
02555110424;2;01/07/2016;False
02555110424;2;01/07/2017;False
02555110424;3;01/07/2018;False
02555110424;7;01/07/2019;False
02555240304;6;01/07/2016;False
02555240304;6;01/07/2017;False
02555240304;6;01/07/2018;False
02555240304;7;01/07/2019;False
02555350301;4;01/07/2016;False
02555350301;6;01/07/2017;False
02555350301;6;01/07/2018;False
02555350301;6;01/07/2019;False
02555690300;4;01/07/2016;False
02555690300;4;01/07/2017;False
02555690300;4;01/07/2018;False
02555690300;4;01/07/2019;False
02555830302;4;01/07/2019;False
02555890306;7;01/07/2016;False
02555890306;7;01/07/2017;False
02555890306;4;01/07/2018;False
02555890306;6;01/07/2019;False
02555980305;5;01/07/2016;False
02555980305;5;01/07/2017;False
02555980305;5;01/07/2018;False
02555980305;5;01/07/2019;False
02556090302;7;01/07/2016;False
02556090302;4;01/07/2017;False
02556090302;6;01/07/2018;False
02556090302;6;01/07/2019;False
02556340301;8;01/07/2016;False
02556340301;8;01/07/2017;False
02556340301;8;01/07/2018;False
02556340301;8;01/07/2019;False
02556790307;4;01/07/2016;False
02556790307;4;01/07/2017;False
02556790307;5;01/07/2018;False
02556790307;4;01/07/2019;False
02557230303;1;01/07/2016;False
02557230303;1;01/07/2017;False
02557230303;1;01/07/2018;False
02557230303;1;01/07/2019;False
02557320302;6;01/07/2016;False
02557320302;6;01/07/2017;False
02557320302;6;01/07/2018;False
02557320302;6;01/07/2019;False
02557590300;1;01/07/2016;False
02557590300;1;01/07/2017;False
02557590300;1;01/07/2018;False
02557590300;1;01/07/2019;False
02557700305;4;01/07/2016;False
02557700305;3;01/07/2017;False
02557700305;3;01/07/2018;False
02557700305;8;01/07/2019;False
02557710304;1;01/07/2016;False
02557710304;1;01/07/2017;False
02557710304;1;01/07/2018;False
02557710304;1;01/07/2019;False
02558070211;6;01/07/2016;False
02558070211;7;01/07/2017;False
02558070211;8;01/07/2018;False
02558070211;8;01/07/2019;False
02558140303;4;01/07/2016;False
02558140303;6;01/07/2017;False
02558140303;6;01/07/2018;False
02558140303;6;01/07/2019;False
02558180309;7;01/07/2017;False
02558180309;7;01/07/2018;False
02558180309;7;01/07/2019;False
02558220303;6;01/07/2016;False
02558220303;6;01/07/2017;False
02558220303;6;01/07/2018;False
02558220303;6;01/07/2019;False
02558370306;1;01/07/2016;False
02558370306;1;01/07/2017;False
02558370306;1;01/07/2018;False
02558370306;1;01/07/2019;False
02558650301;1;01/07/2016;False
02558650301;1;01/07/2017;False
02558650301;1;01/07/2018;False
02558650301;1;01/07/2019;False
02558861213;9;01/07/2016;False
02558861213;9;01/07/2017;False
02558861213;9;01/07/2018;False
02558861213;9;01/07/2019;False
02559000845;1;01/07/2016;False
02559000845;1;01/07/2017;False
02559000845;1;01/07/2018;False
02559000845;1;01/07/2019;False
02559400300;8;01/07/2016;False
02559400300;8;01/07/2017;False
02559400300;8;01/07/2018;False
02559400300;8;01/07/2019;False
02560360303;1;01/07/2016;False
02560360303;1;01/07/2017;False
02560360303;1;01/07/2018;False
02560360303;1;01/07/2019;False
02560380301;5;01/07/2016;False
02560380301;5;01/07/2017;False
02560380301;3;01/07/2018;False
02560380301;5;01/07/2019;False
02560610301;7;01/07/2016;False
02560610301;7;01/07/2017;False
02560610301;4;01/07/2018;False
02560610301;4;01/07/2019;False
02560710309;1;01/07/2016;False
02560710309;1;01/07/2017;False
02560710309;1;01/07/2018;False
02560710309;1;01/07/2019;False
02560950160;1;01/07/2016;False
02560950160;1;01/07/2017;False
02560950160;1;01/07/2018;False
02560950160;1;01/07/2019;False
02560970309;1;01/07/2016;False
02560970309;1;01/07/2017;False
02560970309;1;01/07/2018;False
02560970309;1;01/07/2019;False
02561000304;6;01/07/2016;False
02561000304;4;01/07/2017;False
02561000304;7;01/07/2018;False
02561000304;3;01/07/2019;False
02561780301;6;01/07/2016;False
02561780301;7;01/07/2017;False
02561780301;7;01/07/2018;False
02561780301;7;01/07/2019;False
02561880309;1;01/07/2016;False
02561880309;1;01/07/2017;False
02561880309;1;01/07/2018;False
02561880309;1;01/07/2019;False
02561990306;4;01/07/2016;False
02561990306;5;01/07/2017;False
02561990306;5;01/07/2018;False
02561990306;6;01/07/2019;False
02562200309;5;01/07/2016;False
02562200309;4;01/07/2017;False
02562200309;5;01/07/2018;False
02562200309;5;01/07/2019;False
02562230306;1;01/07/2016;False
02562230306;1;01/07/2017;False
02562230306;1;01/07/2018;False
02562230306;1;01/07/2019;False
02562270302;1;01/07/2016;False
02562270302;1;01/07/2017;False
02562270302;1;01/07/2018;False
02562270302;1;01/07/2019;False
02562460309;4;01/07/2016;False
02562460309;7;01/07/2017;False
02562460309;7;01/07/2018;False
02562460309;7;01/07/2019;False
02562540308;1;01/07/2016;False
02562540308;1;01/07/2017;False
02562540308;1;01/07/2018;False
02562540308;1;01/07/2019;False
02562570305;6;01/07/2016;False
02562570305;5;01/07/2017;False
02562570305;5;01/07/2018;False
02562570305;5;01/07/2019;False
02562580304;4;01/07/2016;False
02562580304;3;01/07/2017;False
02562580304;3;01/07/2018;False
02562580304;3;01/07/2019;False
02562870309;0;01/07/2016;False
02562870309;0;01/07/2017;False
02562870309;0;01/07/2018;False
02562870309;1;01/07/2019;False
02563340302;5;01/07/2016;False
02563340302;5;01/07/2017;False
02563340302;5;01/07/2018;False
02563340302;5;01/07/2019;False
02564000640;1;01/07/2016;False
02564000640;1;01/07/2017;False
02564000640;1;01/07/2018;False
02564000640;1;01/07/2019;False
02564180301;1;01/07/2016;False
02564180301;1;01/07/2017;False
02564180301;1;01/07/2018;False
02564180301;1;01/07/2019;False
02564680300;0;01/07/2016;False
02564680300;1;01/07/2017;False
02564680300;1;01/07/2018;False
02564680300;1;01/07/2019;False
02564690309;8;01/07/2016;False
02564690309;5;01/07/2017;False
02564690309;8;01/07/2018;False
02564690309;5;01/07/2019;False
02564940308;6;01/07/2016;False
02564940308;6;01/07/2017;False
02564940308;6;01/07/2018;False
02564940308;8;01/07/2019;False
02565570302;1;01/07/2016;False
02565570302;1;01/07/2017;False
02565570302;1;01/07/2018;False
02565570302;1;01/07/2019;False
02565640303;1;01/07/2016;False
02565640303;1;01/07/2017;False
02565640303;1;01/07/2018;False
02565640303;1;01/07/2019;False
02565950306;7;01/07/2016;False
02565950306;7;01/07/2017;False
02565950306;7;01/07/2018;False
02565950306;6;01/07/2019;False
02566030306;2;01/07/2016;False
02566030306;2;01/07/2017;False
02566030306;1;01/07/2018;False
02566030306;1;01/07/2019;False
02566080301;1;01/07/2016;False
02566080301;1;01/07/2017;False
02566080301;1;01/07/2018;False
02566080301;1;01/07/2019;False
02566290306;1;01/07/2016;False
02566290306;1;01/07/2017;False
02566290306;1;01/07/2018;False
02566290306;1;01/07/2019;False
02566350308;1;01/07/2016;False
02566350308;1;01/07/2017;False
02566350308;1;01/07/2018;False
02566350308;1;01/07/2019;False
02566400301;1;01/07/2016;False
02566400301;1;01/07/2017;False
02566400301;1;01/07/2018;False
02566400301;1;01/07/2019;False
02566440307;7;01/07/2016;False
02566440307;8;01/07/2017;False
02566440307;8;01/07/2018;False
02566440307;6;01/07/2019;False
02566690307;1;01/07/2016;False
02566690307;8;01/07/2017;False
02566690307;8;01/07/2018;False
02566690307;8;01/07/2019;False
02566920308;8;01/07/2016;False
02566920308;6;01/07/2017;False
02566920308;8;01/07/2018;False
02566920308;7;01/07/2019;False
02567030305;4;01/07/2016;False
02567030305;5;01/07/2017;False
02567030305;4;01/07/2018;False
02567030305;5;01/07/2019;False
02567050303;1;01/07/2016;False
02567050303;1;01/07/2017;False
02567050303;1;01/07/2018;False
02567050303;1;01/07/2019;False
02567060302;1;01/07/2016;False
02567060302;1;01/07/2017;False
02567060302;1;01/07/2018;False
02567060302;1;01/07/2019;False
02567150350;1;01/07/2016;False
02567150350;1;01/07/2017;False
02567150350;1;01/07/2018;False
02567150350;1;01/07/2019;False
02567410424;6;01/07/2016;False
02567410424;6;01/07/2017;False
02567410424;4;01/07/2018;False
02567410424;4;01/07/2019;False
02567430307;1;01/07/2016;False
02567430307;1;01/07/2017;False
02567430307;1;01/07/2018;False
02567430307;1;01/07/2019;False
02567690306;0;01/07/2016;False
02567690306;0;01/07/2017;False
02567690306;0;01/07/2018;False
02567690306;0;01/07/2019;False
02567740309;6;01/07/2016;False
02567740309;3;01/07/2017;False
02567740309;5;01/07/2018;False
02567740309;5;01/07/2019;False
02567780305;1;01/07/2016;False
02567780305;1;01/07/2017;False
02567780305;1;01/07/2018;False
02567780305;1;01/07/2019;False
02568110304;1;01/07/2016;False
02568110304;1;01/07/2017;False
02568110304;1;01/07/2018;False
02568110304;1;01/07/2019;False
02568180273;1;01/07/2016;False
02568180273;1;01/07/2017;False
02568180273;1;01/07/2018;False
02568180273;1;01/07/2019;False
02568190306;3;01/07/2016;False
02568190306;3;01/07/2017;False
02568190306;3;01/07/2018;False
02568190306;1;01/07/2019;False
02568220301;1;01/07/2016;False
02568220301;1;01/07/2017;False
02568220301;1;01/07/2018;False
02568220301;1;01/07/2019;False
02568780304;4;01/07/2016;False
02568780304;4;01/07/2017;False
02568780304;4;01/07/2018;False
02568780304;4;01/07/2019;False
02568800300;5;01/07/2016;False
02568800300;5;01/07/2017;False
02568800300;4;01/07/2018;False
02568800300;5;01/07/2019;False
02568810309;5;01/07/2016;False
02568810309;4;01/07/2017;False
02568810309;4;01/07/2018;False
02568810309;5;01/07/2019;False
02569150309;8;01/07/2016;False
02569150309;8;01/07/2017;False
02569150309;6;01/07/2018;False
02569150309;7;01/07/2019;False
02569190305;7;01/07/2016;False
02569190305;7;01/07/2017;False
02569190305;7;01/07/2018;False
02569190305;7;01/07/2019;False
02569220300;1;01/07/2016;False
02569220300;1;01/07/2017;False
02569220300;1;01/07/2018;False
02569220300;1;01/07/2019;False
02569270305;8;01/07/2017;False
02569270305;8;01/07/2018;False
02569270305;8;01/07/2019;False
02569360304;1;01/07/2016;False
02569360304;1;01/07/2017;False
02569360304;1;01/07/2018;False
02569360304;1;01/07/2019;False
02569570308;5;01/07/2016;False
02569570308;5;01/07/2017;False
02569570308;4;01/07/2018;False
02569570308;4;01/07/2019;False
02569740307;4;01/07/2016;False
02569740307;4;01/07/2017;False
02569740307;4;01/07/2018;False
02569740307;3;01/07/2019;False
02569910306;6;01/07/2016;False
02569910306;7;01/07/2017;False
02569910306;5;01/07/2018;False
02569910306;4;01/07/2019;False
02569950302;1;01/07/2016;False
02569950302;2;01/07/2017;False
02569950302;8;01/07/2018;False
02569950302;7;01/07/2019;False
02569960277;5;01/07/2016;False
02569960277;5;01/07/2017;False
02569960277;5;01/07/2018;False
02569960277;4;01/07/2019;False
02569990308;7;01/07/2016;False
02569990308;7;01/07/2017;False
02569990308;4;01/07/2018;False
02569990308;6;01/07/2019;False
02570170304;2;01/07/2016;False
02570170304;4;01/07/2017;False
02570170304;6;01/07/2018;False
02570170304;5;01/07/2019;False
02570190302;1;01/07/2016;False
02570190302;1;01/07/2017;False
02570190302;1;01/07/2018;False
02570190302;1;01/07/2019;False
02570330304;1;01/07/2016;False
02570330304;1;01/07/2017;False
02570330304;1;01/07/2018;False
02570330304;1;01/07/2019;False
02570480307;6;01/07/2016;False
02570480307;6;01/07/2017;False
02570480307;7;01/07/2018;False
02570480307;8;01/07/2019;False
02570670303;1;01/07/2016;False
02570670303;1;01/07/2017;False
02570670303;1;01/07/2018;False
02570670303;1;01/07/2019;False
02570750303;7;01/07/2016;False
02570750303;8;01/07/2017;False
02570750303;8;01/07/2018;False
02570750303;8;01/07/2019;False
02570800306;5;01/07/2016;False
02570800306;5;01/07/2017;False
02570800306;5;01/07/2018;False
02570800306;5;01/07/2019;False
02571060306;4;01/07/2016;False
02571060306;4;01/07/2017;False
02571060306;5;01/07/2018;False
02571060306;6;01/07/2019;False
02571350301;6;01/07/2016;False
02571350301;5;01/07/2017;False
02571350301;5;01/07/2018;False
02571350301;5;01/07/2019;False
02571380308;6;01/07/2016;False
02571380308;3;01/07/2017;False
02571380308;5;01/07/2018;False
02571380308;5;01/07/2019;False
02571500301;1;01/07/2016;False
02571500301;1;01/07/2017;False
02571500301;1;01/07/2018;False
02571500301;1;01/07/2019;False
02571920301;1;01/07/2016;False
02571920301;1;01/07/2017;False
02571920301;1;01/07/2018;False
02571920301;1;01/07/2019;False
02572000244;5;01/07/2016;False
02572000244;5;01/07/2017;False
02572000244;1;01/07/2018;False
02572000244;1;01/07/2019;False
02572010300;1;01/07/2016;False
02572010300;1;01/07/2017;False
02572010300;1;01/07/2018;False
02572010300;1;01/07/2019;False
02572320303;6;01/07/2016;False
02572320303;6;01/07/2017;False
02572320303;6;01/07/2018;False
02572320303;6;01/07/2019;False
02572360309;3;01/07/2016;False
02572360309;3;01/07/2017;False
02572360309;2;01/07/2018;False
02572360309;3;01/07/2019;False
02572450407;1;01/07/2016;False
02572450407;1;01/07/2017;False
02572450407;1;01/07/2018;False
02572450407;1;01/07/2019;False
02572970305;4;01/07/2016;False
02572970305;6;01/07/2017;False
02572970305;6;01/07/2018;False
02572970305;6;01/07/2019;False
02573060304;6;01/07/2016;False
02573060304;4;01/07/2017;False
02573060304;6;01/07/2018;False
02573060304;6;01/07/2019;False
02573200306;1;01/07/2016;False
02573200306;1;01/07/2017;False
02573200306;1;01/07/2018;False
02573200306;1;01/07/2019;False
02573440274;1;01/07/2016;False
02573440274;1;01/07/2017;False
02573440274;1;01/07/2018;False
02573440274;1;01/07/2019;False
02573480304;4;01/07/2016;False
02573480304;4;01/07/2017;False
02573480304;5;01/07/2018;False
02573480304;6;01/07/2019;False
02573520307;4;01/07/2016;False
02573520307;8;01/07/2017;False
02573520307;8;01/07/2018;False
02573520307;4;01/07/2019;False
02573610306;0;01/07/2016;False
02573610306;0;01/07/2017;False
02573610306;0;01/07/2018;False
02573610306;0;01/07/2019;False
02573730302;9;01/07/2016;False
02573730302;8;01/07/2017;False
02573730302;8;01/07/2018;False
02573730302;8;01/07/2019;False
02573740301;1;01/07/2016;False
02573740301;1;01/07/2017;False
02573740301;1;01/07/2018;False
02573740301;1;01/07/2019;False
02573760309;0;01/07/2016;False
02573760309;0;01/07/2017;False
02573760309;0;01/07/2018;False
02573760309;0;01/07/2019;False
02573810302;8;01/07/2016;False
02573810302;6;01/07/2017;False
02573810302;6;01/07/2018;False
02573810302;6;01/07/2019;False
02574080277;5;01/07/2016;False
02574080277;5;01/07/2017;False
02574080277;6;01/07/2018;False
02574080277;6;01/07/2019;False
02574120305;3;01/07/2016;False
02574120305;4;01/07/2017;False
02574120305;4;01/07/2018;False
02574120305;4;01/07/2019;False
02574270308;1;01/07/2016;False
02574270308;1;01/07/2017;False
02574270308;1;01/07/2018;False
02574270308;1;01/07/2019;False
02574800302;8;01/07/2016;False
02574800302;9;01/07/2017;False
02574800302;9;01/07/2018;False
02574800302;9;01/07/2019;False
02574880403;7;01/07/2016;False
02574880403;8;01/07/2017;False
02574880403;8;01/07/2018;False
02574880403;8;01/07/2019;False
02574980302;8;01/07/2016;False
02574980302;8;01/07/2017;False
02574980302;8;01/07/2018;False
02574980302;8;01/07/2019;False
02575080300;1;01/07/2016;False
02575080300;1;01/07/2017;False
02575080300;1;01/07/2018;False
02575080300;1;01/07/2019;False
02575170309;6;01/07/2016;False
02575170309;6;01/07/2017;False
02575170309;6;01/07/2018;False
02575170309;6;01/07/2019;False
02575190307;1;01/07/2016;False
02575190307;1;01/07/2017;False
02575190307;1;01/07/2018;False
02575190307;1;01/07/2019;False
02575310301;5;01/07/2016;False
02575310301;6;01/07/2017;False
02575310301;7;01/07/2018;False
02575310301;7;01/07/2019;False
02575460304;3;01/07/2016;False
02575460304;4;01/07/2017;False
02575460304;3;01/07/2018;False
02575460304;4;01/07/2019;False
02575650300;4;01/07/2016;False
02575650300;3;01/07/2017;False
02575650300;4;01/07/2018;False
02575650300;4;01/07/2019;False
02575750308;5;01/07/2016;False
02575750308;8;01/07/2017;False
02575750308;8;01/07/2018;False
02575750308;7;01/07/2019;False
02575870304;6;01/07/2016;False
02575870304;7;01/07/2017;False
02575870304;7;01/07/2018;False
02575870304;4;01/07/2019;False
02575890302;8;01/07/2016;False
02575890302;8;01/07/2017;False
02575890302;8;01/07/2018;False
02575890302;8;01/07/2019;False
02576150300;6;01/07/2016;False
02576150300;8;01/07/2017;False
02576150300;6;01/07/2018;False
02576150300;6;01/07/2019;False
02576260307;6;01/07/2016;False
02576260307;6;01/07/2017;False
02576260307;7;01/07/2018;False
02576260307;7;01/07/2019;False
02576780304;8;01/07/2016;False
02576780304;8;01/07/2017;False
02576780304;8;01/07/2018;False
02576780304;6;01/07/2019;False
02577070309;1;01/07/2016;False
02577070309;1;01/07/2017;False
02577070309;1;01/07/2018;False
02577070309;1;01/07/2019;False
02577130301;4;01/07/2016;False
02577130301;4;01/07/2017;False
02577130301;4;01/07/2018;False
02577130301;5;01/07/2019;False
02577240308;1;01/07/2016;False
02577240308;1;01/07/2017;False
02577240308;1;01/07/2018;False
02577240308;1;01/07/2019;False
02577260306;8;01/07/2016;False
02577260306;7;01/07/2017;False
02577260306;5;01/07/2018;False
02577260306;7;01/07/2019;False
02577360304;3;01/07/2016;False
02577360304;2;01/07/2017;False
02577360304;3;01/07/2018;False
02577360304;2;01/07/2019;False
02577420306;4;01/07/2016;False
02577420306;5;01/07/2017;False
02577420306;3;01/07/2018;False
02577420306;4;01/07/2019;False
02577490309;4;01/07/2016;False
02577490309;3;01/07/2017;False
02577490309;3;01/07/2018;False
02577490309;3;01/07/2019;False
02577530302;7;01/07/2016;False
02577530302;5;01/07/2017;False
02577530302;6;01/07/2018;False
02577530302;5;01/07/2019;False
02577540301;5;01/07/2016;False
02577540301;4;01/07/2017;False
02577540301;2;01/07/2018;False
02577540301;2;01/07/2019;False
02577590306;5;01/07/2016;False
02577590306;5;01/07/2017;False
02577590306;1;01/07/2018;False
02577590306;1;01/07/2019;False
02577660307;1;01/07/2016;False
02577660307;1;01/07/2017;False
02577660307;1;01/07/2018;False
02577660307;1;01/07/2019;False
02577780303;1;01/07/2016;False
02577780303;1;01/07/2017;False
02577780303;1;01/07/2018;False
02577780303;1;01/07/2019;False
02577830306;1;01/07/2016;False
02577830306;1;01/07/2017;False
02577830306;1;01/07/2018;False
02577830306;1;01/07/2019;False
02578010304;8;01/07/2016;False
02578010304;5;01/07/2017;False
02578010304;6;01/07/2018;False
02578010304;6;01/07/2019;False
02578030302;0;01/07/2016;False
02578030302;0;01/07/2017;False
02578030302;1;01/07/2018;False
02578030302;1;01/07/2019;False
02578130300;5;01/07/2016;False
02578130300;8;01/07/2017;False
02578130300;8;01/07/2018;False
02578130300;8;01/07/2019;False
02578700300;3;01/07/2016;False
02578700300;3;01/07/2017;False
02578700300;4;01/07/2018;False
02578700300;4;01/07/2019;False
02578740306;5;01/07/2016;False
02578740306;5;01/07/2017;False
02578740306;3;01/07/2018;False
02578740306;2;01/07/2019;False
02579080306;2;01/07/2016;False
02579080306;4;01/07/2017;False
02579080306;3;01/07/2018;False
02579080306;4;01/07/2019;False
02579130309;6;01/07/2016;False
02579130309;6;01/07/2017;False
02579130309;6;01/07/2018;False
02579130309;7;01/07/2019;False
02579380300;4;01/07/2016;False
02579380300;5;01/07/2017;False
02579380300;5;01/07/2018;False
02579380300;5;01/07/2019;False
02579410305;7;01/07/2016;False
02579410305;7;01/07/2017;False
02579410305;7;01/07/2018;False
02579410305;8;01/07/2019;False
02579660305;6;01/07/2016;False
02579660305;5;01/07/2017;False
02579660305;5;01/07/2018;False
02579660305;6;01/07/2019;False
02580140305;1;01/07/2016;False
02580140305;1;01/07/2017;False
02580140305;1;01/07/2018;False
02580140305;1;01/07/2019;False
02580350300;1;01/07/2016;False
02580350300;1;01/07/2017;False
02580350300;1;01/07/2018;False
02580350300;1;01/07/2019;False
02580360309;1;01/07/2016;False
02580360309;1;01/07/2017;False
02580360309;1;01/07/2018;False
02580360309;1;01/07/2019;False
02580380307;4;01/07/2016;False
02580380307;6;01/07/2017;False
02580380307;7;01/07/2018;False
02580380307;6;01/07/2019;False
02580480305;1;01/07/2016;False
02580480305;1;01/07/2017;False
02580480305;1;01/07/2018;False
02580480305;1;01/07/2019;False
02580500300;1;01/07/2016;False
02580500300;1;01/07/2017;False
02580500300;1;01/07/2018;False
02580500300;1;01/07/2019;False
02580780308;5;01/07/2016;False
02580780308;5;01/07/2017;False
02580780308;5;01/07/2018;False
02580780308;5;01/07/2019;False
02580830301;5;01/07/2016;False
02580830301;4;01/07/2017;False
02580830301;5;01/07/2018;False
02580830301;2;01/07/2019;False
02581030307;1;01/07/2016;False
02581030307;1;01/07/2017;False
02581030307;1;01/07/2018;False
02581030307;1;01/07/2019;False
02581080302;6;01/07/2016;False
02581080302;7;01/07/2017;False
02581080302;6;01/07/2018;False
02581080302;7;01/07/2019;False
02581170301;1;01/07/2016;False
02581170301;1;01/07/2017;False
02581170301;1;01/07/2018;False
02581170301;1;01/07/2019;False
02581250301;5;01/07/2016;False
02581250301;4;01/07/2017;False
02581250301;5;01/07/2018;False
02581250301;5;01/07/2019;False
02581470305;1;01/07/2016;False
02581470305;1;01/07/2017;False
02581470305;1;01/07/2018;False
02581470305;1;01/07/2019;False
02581790306;6;01/07/2016;False
02581790306;8;01/07/2017;False
02581790306;8;01/07/2018;False
02581790306;8;01/07/2019;False
02581800303;8;01/07/2016;False
02581800303;8;01/07/2017;False
02581800303;5;01/07/2018;False
02581800303;5;01/07/2019;False
02581840309;6;01/07/2016;False
02581840309;6;01/07/2017;False
02581840309;5;01/07/2018;False
02581840309;5;01/07/2019;False
02581930308;5;01/07/2016;False
02581930308;5;01/07/2017;False
02581930308;4;01/07/2018;False
02581930308;4;01/07/2019;False
02582430803;1;01/07/2016;False
02582430803;1;01/07/2017;False
02582430803;1;01/07/2018;False
02582430803;1;01/07/2019;False
02582440281;6;01/07/2016;False
02582440281;7;01/07/2017;False
02582440281;7;01/07/2018;False
02582440281;6;01/07/2019;False
02582830309;8;01/07/2016;False
02582830309;8;01/07/2017;False
02582830309;5;01/07/2018;False
02582830309;4;01/07/2019;False
02582850307;1;01/07/2016;False
02582850307;1;01/07/2017;False
02582850307;1;01/07/2018;False
02582850307;1;01/07/2019;False
02582900300;1;01/07/2016;False
02582900300;1;01/07/2017;False
02582900300;1;01/07/2018;False
02582900300;1;01/07/2019;False
02582960304;6;01/07/2016;False
02582960304;5;01/07/2017;False
02582960304;4;01/07/2018;False
02582960304;4;01/07/2019;False
02583080300;1;01/07/2016;False
02583080300;1;01/07/2017;False
02583080300;1;01/07/2018;False
02583080300;1;01/07/2019;False
02583570300;8;01/07/2016;False
02583570300;8;01/07/2017;False
02583570300;7;01/07/2018;False
02583570300;8;01/07/2019;False
02583580309;6;01/07/2016;False
02583580309;5;01/07/2017;False
02583580309;5;01/07/2018;False
02583580309;6;01/07/2019;False
02583650300;1;01/07/2016;False
02583650300;1;01/07/2017;False
02583650300;1;01/07/2018;False
02583650300;1;01/07/2019;False
02583840307;6;01/07/2016;False
02583840307;5;01/07/2017;False
02583840307;5;01/07/2018;False
02583840307;5;01/07/2019;False
02583870304;5;01/07/2016;False
02583870304;6;01/07/2017;False
02583870304;4;01/07/2018;False
02583870304;4;01/07/2019;False
02584100305;1;01/07/2016;False
02584100305;1;01/07/2017;False
02584100305;1;01/07/2018;False
02584100305;1;01/07/2019;False
02584490300;5;01/07/2016;False
02584490300;5;01/07/2017;False
02584490300;5;01/07/2018;False
02584490300;5;01/07/2019;False
02584740308;7;01/07/2016;False
02584740308;8;01/07/2017;False
02584740308;8;01/07/2018;False
02584740308;8;01/07/2019;False
02584780304;2;01/07/2016;False
02584780304;6;01/07/2017;False
02584780304;5;01/07/2018;False
02584780304;3;01/07/2019;False
02584950303;6;01/07/2016;False
02584950303;6;01/07/2017;False
02584950303;5;01/07/2018;False
02584950303;6;01/07/2019;False
02585690304;1;01/07/2016;False
02585690304;1;01/07/2017;False
02585690304;1;01/07/2018;False
02585690304;1;01/07/2019;False
02585760305;3;01/07/2016;False
02585760305;3;01/07/2017;False
02585760305;5;01/07/2018;False
02585760305;3;01/07/2019;False
02585780303;6;01/07/2016;False
02585780303;8;01/07/2017;False
02585780303;8;01/07/2018;False
02585780303;5;01/07/2019;False
02585830306;3;01/07/2016;False
02585830306;5;01/07/2017;False
02585830306;7;01/07/2018;False
02585830306;7;01/07/2019;False
02585840305;1;01/07/2016;False
02585840305;1;01/07/2017;False
02585840305;1;01/07/2018;False
02585840305;1;01/07/2019;False
02586040301;5;01/07/2016;False
02586040301;6;01/07/2017;False
02586040301;5;01/07/2018;False
02586040301;5;01/07/2019;False
02586080307;1;01/07/2016;False
02586080307;1;01/07/2017;False
02586080307;1;01/07/2018;False
02586080307;1;01/07/2019;False
02586100303;4;01/07/2016;False
02586100303;4;01/07/2017;False
02586100303;6;01/07/2018;False
02586100303;6;01/07/2019;False
02586110302;3;01/07/2016;False
02586110302;3;01/07/2017;False
02586110302;3;01/07/2018;False
02586110302;3;01/07/2019;False
02586260305;5;01/07/2016;False
02586260305;5;01/07/2017;False
02586260305;5;01/07/2018;False
02586260305;5;01/07/2019;False
02586880300;0;01/07/2016;False
02586880300;0;01/07/2017;False
02586880300;0;01/07/2018;False
02586880300;0;01/07/2019;False
02587020302;8;01/07/2016;False
02587020302;7;01/07/2017;False
02587020302;8;01/07/2018;False
02587020302;7;01/07/2019;False
02587160967;7;01/07/2016;False
02587160967;7;01/07/2017;False
02587160967;7;01/07/2018;False
